Compound_Name,CAS_Number,SMILES,Dataset_Role,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,TPSA,EState_VSA1,EState_VSA10,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR
5-Undecanol,37493-70-2,CCCCCCC(CCCC)O,External_Validation,9.479614512,9.479614512,0.026105442,-0.026105442,0.55545384,13.25,172.312,148.12,172.1827154,74,0.053984601,-0.393131384,0.393131384,0.053984601,0.833333333,1.416666667,2,16.26569033,10.05062469,2.012123407,-2.081013633,2.094974532,-2.049468789,4.550673992,0.147735853,2.089132285,3.02387522,81.07329781,9.234204519,8.681418114,8.681418114,5.808060412,5.488909033,5.488909033,3.645387338,3.645387338,2.281802252,2.281802252,1.390825296,1.390825296,-0.04,436.6286477,11.96,9.051240876,8.060401606,77.18290592,5.106527395,0,0,0,0,0,0,0,0,0,52.37240414,12.84164325,0,6.103966388,5.106527395,0,0,0,0,71.31801377,0,0,0,0,0,0,0,11.21049378,0,0,65.21404738,0,0,0,20.23,0,5.106527395,6.103966388,0,12.84164325,38.52492974,0,0,13.8474744,0,0,0,0,9.479614512,0,0,0,9.467494174,4.386224647,0,1,12,1,1,0,0,0,0,0,0,1,1,1,8,0,0,0,0,3.5079,54.2908
1-Octene,111-66-0,CCCCCCC=C,External_Validation,3.658320578,3.658320578,1.194444444,1.194444444,0.378358623,9.125,112.216,96.088,112.1252005,48,-0.035341294,-0.103082979,0.103082979,0.035341294,1.25,2,2.5,13.87500337,10.15183317,1.810804424,-1.912518005,2.008831038,-1.714366087,4.644688407,0.674686623,1.808812125,2.61629309,46,6.242640687,5.819990956,5.819990956,3.914213562,3.523603362,3.523603362,2.138010441,2.138010441,1.261801681,1.261801681,0.71545183,0.71545183,-0.26,61.49961227,7.74,6.74,5.74,52.6042428,0,0,0,0,0,0,0,0,0,6.578935684,32.26222218,12.84164325,0,0,0,0,0,0,0,39.02784531,0,12.65495579,0,0,0,0,0,0,0,0,39.02784531,12.65495579,0,0,0,0,0,0,0,0,32.10410811,0,6.076020107,13.50267288,0,0,0,0,0,0,0,0,8.611609977,5.888390023,0,0.75,8,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3.1428,38.956
(E)-2-Nonen-1-ol,31502-14-4,CCCCCCC=CCO,External_Validation,8.382149235,8.382149235,0.188271605,0.188271605,0.446018473,11,142.242,124.098,142.1357652,60,0.061191954,-0.392307526,0.392307526,0.061191954,1.1,1.9,2.5,16.24945583,10.14407679,1.824507192,-1.924228238,2.017109616,-1.748489334,4.796112017,0.342034881,1.967154472,2.831324584,76.79745155,7.656854249,6.844554821,6.844554821,4.914213562,4.173164461,4.173164461,2.503314013,2.503314013,1.496420124,1.496420124,0.881352122,0.881352122,-0.3,175.076748,9.7,8.7,7.7,63.76341866,5.106527395,0,0,0,0,0,0,0,0,0,38.33824228,12.84164325,0,6.606881965,5.106527395,0,0,0,0,39.02784531,6.606881965,12.15204021,0,0,0,0,0,11.71340936,0,0,39.02784531,12.15204021,0,0,20.23,0,0,6.606881965,0,6.420821623,25.68328649,0,6.076020107,12.99975731,5.106527395,0,0,0,8.382149235,0,0,0,10.21771188,2.400138889,0,0.777777778,10,1,1,0,0,0,0,0,0,1,1,1,6,0,0,0,0,2.5053,44.9848
Heptyl cyanide,124-12-9,CCCCCCCC#N,External_Validation,8.172781951,8.172781951,0.739795918,0.739795918,0.518147951,8.888888889,125.215,110.095,125.1204495,52,0.06212451,-0.198347392,0.198347392,0.06212451,1.111111111,1.777777778,2.333333333,14.22035005,10.13010674,1.852707458,-1.924556934,2.028623446,-1.745963296,4.670494458,0.639540005,1.885234836,2.688055331,81.05865003,6.949747468,6.189854283,6.189854283,4.414213562,3.78426697,3.78426697,2.322327445,2.322327445,1.392133485,1.392133485,0.807610332,0.807610332,-0.51,103.687916,8.49,7.49,7.49,57.68642551,0,0,0,0,0,0,0,0,5.261891555,0,32.60702369,6.420821623,6.420821623,6.069221313,0,0,5.261891555,0,0,45.44866694,0,0,6.069221313,0,0,0,0,0,0,11.33111287,45.44866694,0,0,0,23.79,0,0,0,0,12.84164325,25.68328649,0,0,12.99295851,5.261891555,0,0,0,8.172781951,0,0,2.144609552,6.983905187,2.19870331,0,0.875,9,0,1,0,0,0,0,0,0,1,0,1,5,0,0,0,0,2.87048,38.989
Methyl octanoate,111-11-5,CCCCCCCC(=O)OC,External_Validation,10.6222719,10.6222719,0.081945862,-0.081945862,0.43831507,9.636363636,158.241,140.097,158.1306798,66,0.305001839,-0.468995428,0.468995428,0.305001839,1.181818182,1.818181818,2.363636364,16.52293966,10.12355636,1.973493178,-1.978915761,2.044634214,-1.98441371,5.684571886,-0.140248611,2.037018663,2.95498743,99.73585546,8.527097737,7.559137268,7.559137268,5.308060412,4.377156753,4.377156753,2.740346176,2.740346176,1.712125132,1.712125132,0.974953031,0.974953031,-0.53,266.8494449,10.47,7.575596621,7.365875296,68.93385527,4.736862954,0,0,0,0,5.969305288,4.794537184,0,0,0,32.60702369,6.420821623,6.420821623,7.109797541,9.531400138,5.969305288,0,0,0,45.44866694,7.109797541,0,0,0,0,0,0,13.07910283,9.531400138,0,45.44866694,0,0,0,26.3,0,4.794537184,5.969305288,6.420821623,12.84164325,26.37226241,0,0,11.66060015,0,4.517807067,0,10.6222719,0,0,-0.081945862,0,6.488808264,2.180859946,1.438865347,0.888888889,11,0,2,0,0,0,0,0,0,2,0,2,6,0,0,0,0,2.5199,45.392
Isopentyl octanoate,2035-99-6,CCCCCCCC(=O)OCCC(C)C,External_Validation,11.23501094,11.23501094,0.021158825,-0.021158825,0.429095072,10.66666667,214.349,188.141,214.1932801,90,0.305277685,-0.465664249,0.465664249,0.305277685,1.133333333,1.8,2.4,16.5323905,10.11973304,2.02398183,-2.059609224,2.061517387,-2.06799618,5.686941546,-0.143604538,2.167016244,3.186703622,152.6149427,11.51866157,10.5507011,10.5507011,7.16390246,6.320532426,6.320532426,4.567205728,4.567205728,2.442705341,2.442705341,1.353523017,1.353523017,-0.53,1629.596215,14.47,10.00376406,11.39623837,94.39362373,4.736862954,0,0,0,0,5.969305288,4.794537184,0,0,0,46.45449809,18.75954929,6.420821623,6.606881965,9.531400138,5.969305288,0,0,5.917906046,65.71696296,6.606881965,0,0,0,0,0,0,12.57618725,9.531400138,5.917906046,65.71696296,0,0,0,26.3,0,4.794537184,5.969305288,18.94560963,19.26246487,19.26246487,0,0,20.7712116,4.736862954,5.120445956,0,11.23501094,0,0,0.592132106,0,7.494070107,7.058340887,0,0.923076923,15,0,2,0,0,0,0,0,0,2,0,2,9,0,0,0,0,3.9362,63.79
2-Nonanol,628-99-9,CCCCCCCC(C)O,External_Validation,8.908893062,8.908893062,0.095716175,-0.095716175,0.56820592,13.5,144.258,124.098,144.1514153,62,0.051166683,-0.393419269,0.393419269,0.051166683,1.1,1.7,2.2,16.26466566,10.09556784,1.934922669,-2.016278791,2.057762242,-1.974645767,4.476730514,0.180028961,1.870988955,2.773188856,59.74860596,7.819990956,7.267204552,7.267204552,4.77005561,4.450904231,4.450904231,3.051910063,3.051910063,1.725452115,1.725452115,1.043302196,1.043302196,-0.04,142.1951606,9.96,7.071607143,7.96,64.4530217,5.106527395,0,0,0,0,0,0,0,0,0,39.02784531,13.34455882,0,6.103966388,5.106527395,0,0,0,0,58.47637052,0,0,0,0,0,0,0,11.21049378,0,0,52.37240414,0,0,0,20.23,0,0,6.103966388,0,6.420821623,32.10410811,0,6.9237372,6.9237372,5.106527395,0,0,0,8.908893062,0,0,0,7.346574546,4.077865725,0,1,10,1,1,0,0,0,0,0,0,1,1,1,6,0,0,0,0,2.7277,45.0568
5-Hydroxydodecanoic acid lactone,713-95-1,CCCCCCCC1CCCC(=O)O1,External_Validation,10.98643372,10.98643372,0.009081659,0.009081659,0.482462535,22.07142857,198.306,176.13,198.1619799,82,0.305556435,-0.462363535,0.462363535,0.305556435,1.285714286,2.071428571,2.785714286,16.54409074,10.01874205,2.18708726,-2.214616956,2.18976923,-2.226820344,5.696452646,-0.15355202,2.176362007,1.973470264,165.7046644,10.22576835,9.257807881,9.257807881,6.825698503,6.021107304,6.021107304,4.206985288,4.206985288,2.834765595,2.834765595,1.956639174,1.956639174,-0.53,1590.920627,11.54423905,6.855082122,4.635211794,87.02285046,4.736862954,6.103966388,0,0,0,5.969305288,4.794537184,0,0,0,32.60702369,25.68328649,6.420821623,0,9.531400138,5.969305288,0,0,0,70.81509819,0,0,0,0,0,0,0,12.07327168,9.531400138,0,64.71113181,0,0,0,26.3,0,4.794537184,12.07327168,6.420821623,19.26246487,32.10410811,0,0,6.9237372,4.736862954,5.253918178,0,10.98643372,0,0,0.009081659,0,10.52545367,2.225112764,0,0.916666667,14,0,2,0,1,1,0,0,0,2,0,2,6,0,1,1,1,3.4426,57.107
3-Undecanone,2216-87-7,CCCCCCCCC(=O)CC,External_Validation,10.90066697,10.90066697,0.421751412,0.421751412,0.507357706,10.16666667,170.296,148.12,170.1670653,72,0.132136424,-0.299729281,0.299729281,0.132136424,0.916666667,1.5,2.083333333,16.13776241,10.07225773,1.963047469,-1.98349764,2.069833246,-1.934487179,5.773595467,-0.1183871,2.10324868,2.951757131,107.57174,9.234204519,8.56510254,8.56510254,5.808060412,5.325444489,5.325444489,3.409995478,3.409995478,2.203506421,2.203506421,1.279275565,1.279275565,-0.33,445.8887202,11.67,8.763720712,7.773412616,76.55019427,0,5.783244946,0,0,0,0,4.794537184,0,0,0,45.95158251,6.420821623,12.84164325,0,4.794537184,5.783244946,0,0,0,65.21404738,0,0,0,0,0,0,0,5.783244946,4.794537184,0,65.21404738,0,0,0,17.07,0,4.794537184,0,5.783244946,19.26246487,32.10410811,0,6.9237372,6.9237372,0,0,0,10.90066697,0,0,0.421751412,0,9.177556689,4.166691599,0,0.909090909,12,0,1,0,0,0,0,0,0,1,0,1,8,0,0,0,0,3.7161,53.291
2-Decanol,1120-06-5,CCCCCCCCC(C)O,External_Validation,8.955065901,8.955065901,0.096134128,-0.096134128,0.564341233,13.36363636,158.285,136.109,158.1670653,68,0.051166683,-0.393419269,0.393419269,0.051166683,1,1.545454545,2.090909091,16.2646665,10.08180412,1.940520314,-2.022346437,2.073930257,-1.97520953,4.483640153,0.180001339,1.958503117,2.796421872,69.27302875,8.527097737,7.974311333,7.974311333,5.27005561,4.950904231,4.950904231,3.405463454,3.405463454,1.975452115,1.975452115,1.220078891,1.220078891,-0.04,240.8958834,10.96,8.060401606,9.96,70.81796381,5.106527395,0,0,0,0,0,0,0,0,0,45.44866694,13.34455882,0,6.103966388,5.106527395,0,0,0,0,64.89719215,0,0,0,0,0,0,0,11.21049378,0,0,58.79322576,0,0,0,20.23,0,0,6.103966388,0,6.420821623,38.52492974,0,6.9237372,6.9237372,5.106527395,0,0,0,8.955065901,0,0,0,8.779219865,4.099047567,0,1,11,1,1,0,0,0,0,0,0,1,1,1,7,0,0,0,0,3.1178,49.6738
3-Undecanol,6929-08-4,CCCCCCCCC(CC)O,External_Validation,9.260621457,9.260621457,0.045208202,-0.045208202,0.55545384,13.25,172.312,148.12,172.1827154,74,0.053722029,-0.393142212,0.393142212,0.053722029,0.916666667,1.5,2.083333333,16.26561435,10.06255344,1.98368134,-2.057048514,2.089938683,-2.026321417,4.523350539,0.156195783,2.10324868,2.901852426,81.07329781,9.234204519,8.681418114,8.681418114,5.808060412,5.488909033,5.488909033,3.618513884,3.618513884,2.362150446,2.362150446,1.364416459,1.364416459,-0.04,445.8887202,11.96,9.051240876,8.060401606,77.18290592,5.106527395,0,0,0,0,0,0,0,0,0,52.37240414,12.84164325,0,6.103966388,5.106527395,0,0,0,0,71.31801377,0,0,0,0,0,0,0,11.21049378,0,0,65.21404738,0,0,0,20.23,0,5.106527395,6.103966388,0,12.84164325,38.52492974,0,6.9237372,6.9237372,0,0,0,0,9.260621457,0,0,0,9.792368014,4.280343863,0,1,12,1,1,0,0,0,0,0,0,1,1,1,8,0,0,0,0,3.5079,54.2908
Methyl decanoate,110-42-9,CCCCCCCCCC(=O)OC,External_Validation,10.72476706,10.72476706,0.075409082,-0.075409082,0.429220803,10,186.295,164.119,186.1619799,78,0.305001839,-0.468995428,0.468995428,0.305001839,1,1.538461538,2.076923077,16.52294217,10.08793711,1.97928092,-1.997183292,2.078574008,-1.985060976,5.684578961,-0.140249424,2.158981722,2.951096443,121.2586864,9.9413113,8.97335083,8.97335083,6.308060412,5.377156753,5.377156753,3.447452957,3.447452957,2.212125132,2.212125132,1.328506421,1.328506421,-0.53,740.5307308,12.47,9.557183958,9.383611364,81.6637395,4.736862954,0,0,0,0,5.969305288,4.794537184,0,0,0,45.44866694,6.420821623,6.420821623,7.109797541,9.531400138,5.969305288,0,0,0,58.29031018,7.109797541,0,0,0,0,0,0,13.07910283,9.531400138,0,58.29031018,0,0,0,26.3,0,4.794537184,5.969305288,6.420821623,6.420821623,45.63472728,0,0,11.66060015,0,4.556376601,0,10.72476706,0,0,-0.075409082,0,9.293436321,2.219498191,1.447997578,0.909090909,13,0,2,0,0,0,0,0,0,2,0,2,8,0,0,0,0,3.3001,54.626
2-Undecanol,1653-30-1,CCCCCCCCCC(C)O,External_Validation,8.993123753,8.993123753,0.096627955,-0.096627955,0.55545384,13.25,172.312,148.12,172.1827154,74,0.051166683,-0.393419269,0.393419269,0.051166683,0.916666667,1.416666667,1.916666667,16.26466734,10.07123384,1.944739385,-2.026899501,2.086564095,-1.975479348,4.488950725,0.179995125,2.024364145,2.817017141,79.07329781,9.234204519,8.681418114,8.681418114,5.77005561,5.450904231,5.450904231,3.759016844,3.759016844,2.225452115,2.225452115,1.396855587,1.396855587,-0.04,402.8484648,11.96,9.051240876,9.96,77.18290592,5.106527395,0,0,0,0,0,0,0,0,0,51.86948856,13.34455882,0,6.103966388,5.106527395,0,0,0,0,71.31801377,0,0,0,0,0,0,0,11.21049378,0,0,65.21404738,0,0,0,20.23,0,0,6.103966388,0,6.420821623,44.94575136,0,6.9237372,6.9237372,5.106527395,0,0,0,8.993123753,0,0,0,10.22461081,4.115598769,0,1,12,1,1,0,0,0,0,0,0,1,1,1,8,0,0,0,0,3.5079,54.2908
Undecyl cyanide,2437-25-4,CCCCCCCCCCCC#N,External_Validation,8.316063512,8.316063512,0.745867769,0.745867769,0.482600773,9.846153846,181.323,158.139,181.1830497,76,0.06212451,-0.198347392,0.198347392,0.06212451,0.769230769,1.230769231,1.692307692,14.22059179,10.06925684,1.905073829,-1.991485634,2.093851529,-1.800809718,4.671710687,0.567010878,2.155710272,2.803610223,123.5763913,9.778174593,9.018281407,9.018281407,6.414213562,5.78426697,5.78426697,3.736541008,3.736541008,2.392133485,2.392133485,1.514717113,1.514717113,-0.51,812.7027727,12.49,11.49,11.49,83.14619397,0,0,0,0,0,0,0,0,5.261891555,0,58.29031018,6.420821623,6.420821623,6.069221313,0,0,5.261891555,0,0,71.13195343,0,0,6.069221313,0,0,0,0,0,0,11.33111287,71.13195343,0,0,0,23.79,0,0,0,0,12.84164325,51.36657298,0,0,12.99295851,5.261891555,0,0,0,8.316063512,0,0,2.186504416,12.74555684,2.251875236,0,0.916666667,13,0,1,0,0,0,0,0,0,1,0,1,9,0,0,0,0,4.43088,57.457
Heptyl acetate,112-06-1,CCCCCCCOC(=O)C,External_Validation,10.31038919,10.31038919,0.166211551,-0.166211551,0.43831507,9.636363636,158.241,140.097,158.1306798,66,0.302122868,-0.465877687,0.465877687,0.302122868,1.181818182,1.818181818,2.363636364,16.53145518,10.15557847,1.915121738,-1.998733443,2.014902757,-1.994173725,5.653181119,-0.140573642,1.958503117,2.849761282,99.73585546,8.527097737,7.559137268,7.559137268,5.27005561,4.404030206,4.404030206,2.754256899,2.754256899,1.553216163,1.553216163,0.921512986,0.921512986,-0.53,240.8958834,10.47,7.575596621,9.47,68.93385527,4.736862954,0,0,0,0,5.969305288,4.794537184,0,0,0,32.60702369,6.420821623,6.9237372,6.606881965,9.531400138,5.969305288,0,0,0,45.95158251,6.606881965,0,0,0,0,0,0,12.57618725,9.531400138,0,45.95158251,0,0,0,26.3,0,4.794537184,5.969305288,6.606881965,6.420821623,32.60702369,0,0,6.9237372,4.736862954,4.783142715,0,10.31038919,0,0,-0.166211551,0,6.006053241,4.233293073,0,0.888888889,11,0,2,0,0,0,0,0,0,2,0,2,6,0,0,0,0,2.5199,45.392
Hexyl propanoate,2445-76-3,CCCCCCOC(=O)CC,External_Validation,10.6222719,10.6222719,0.081945862,-0.081945862,0.43831507,9.636363636,158.241,140.097,158.1306798,66,0.30499641,-0.465682527,0.465682527,0.30499641,1.181818182,1.909090909,2.454545455,16.53228542,10.19657663,1.954760503,-2.008751101,1.98699927,-2.029139823,5.682672595,-0.142872533,2.037018663,2.95498743,99.73585546,8.527097737,7.559137268,7.559137268,5.308060412,4.464690378,4.464690378,2.634683743,2.634683743,1.549615803,1.549615803,0.816905074,0.816905074,-0.53,266.8494449,10.47,7.575596621,7.365875296,68.93385527,4.736862954,0,0,0,0,5.969305288,4.794537184,0,0,0,33.10993927,6.420821623,6.420821623,6.606881965,9.531400138,5.969305288,0,0,0,45.95158251,6.606881965,0,0,0,0,0,0,12.57618725,9.531400138,0,45.95158251,0,0,0,26.3,0,4.794537184,5.969305288,13.02770359,6.420821623,19.26246487,0,6.9237372,6.9237372,4.736862954,4.898806689,0,10.6222719,0,0,-0.081945862,0,5.145091018,4.582442917,0,0.888888889,11,0,2,0,0,0,0,0,0,2,0,2,6,0,0,0,0,2.5199,45.392
Pentyl butanoate,540-18-1,CCCCCOC(=O)CCC,External_Validation,10.78398101,10.78398101,0.052219388,-0.052219388,0.43831507,9.636363636,158.241,140.097,158.1306798,66,0.305266895,-0.465675133,0.465675133,0.305266895,1.181818182,1.909090909,2.454545455,16.53234111,10.25505971,1.978518665,-2.012813193,1.963827974,-2.041105109,5.686301449,-0.143307031,1.989072623,3.040425666,99.73585546,8.527097737,7.559137268,7.559137268,5.308060412,4.464690378,4.464690378,2.677576962,2.677576962,1.465064813,1.465064813,0.814359235,0.814359235,-0.53,254.6012957,10.47,7.575596621,7.365875296,68.93385527,4.736862954,0,0,0,0,5.969305288,4.794537184,0,0,0,26.68911765,12.84164325,6.420821623,6.606881965,9.531400138,5.969305288,0,0,0,45.95158251,6.606881965,0,0,0,0,0,0,12.57618725,9.531400138,0,45.95158251,0,0,0,26.3,0,4.794537184,5.969305288,13.02770359,19.26246487,6.420821623,0,6.9237372,6.9237372,4.736862954,4.945555556,0,10.78398101,0,0,-0.052219388,0,4.773237749,4.716111741,0,0.888888889,11,0,2,0,0,0,0,0,0,2,0,2,6,0,0,0,0,2.5199,45.392
Butyl 2-methyl-2-propenoate,97-88-1,CCCCOC(=O)C(=C)C,External_Validation,10.69588341,10.69588341,0.283842593,-0.283842593,0.340246132,9,142.198,128.086,142.0993797,58,0.332602811,-0.462354562,0.462354562,0.332602811,1.6,2.2,2.6,16.53273874,10.32875005,1.997138912,-2.005900313,1.939309872,-2.050506108,5.863754739,-0.1385373,1.880413032,3.312469478,127.2192809,7.983127663,6.644923706,6.644923706,4.680739213,3.507583597,3.507583597,2.269802668,2.269802668,1.079509092,1.079509092,0.432403874,0.432403874,-0.79,133.5093252,9.21,5.031464655,4.125077866,61.87931013,4.736862954,0,0,0,0,5.969305288,0,4.794537184,0,0,19.92349451,13.34455882,5.57310453,6.606881965,9.531400138,5.969305288,0,0,0,26.68911765,6.606881965,12.15204021,0,0,0,0,0,12.57618725,9.531400138,0,26.68911765,12.15204021,0,0,26.3,0,4.794537184,5.969305288,12.17998649,12.84164325,0,6.9237372,0,13.50267288,4.736862954,4.80537037,0,10.69588341,0,0.468613946,-0.283842593,0,1.974692933,7.672615268,0,0.625,10,0,2,0,0,0,0,0,0,2,0,2,4,0,0,0,0,1.9058,40.681
Butyl 2-methylbutanoate,15706-73-7,CCCCOC(=O)C(C)CC,External_Validation,11.02667045,11.02667045,0.054675926,-0.054675926,0.453307185,12.63636364,158.241,140.097,158.1306798,66,0.308132167,-0.465479361,0.465479361,0.308132167,1.454545455,2.090909091,2.545454545,16.53326757,10.12258888,2.099317546,-2.072862751,2.029884268,-2.138612876,5.712993648,-0.147627971,2.03163102,3.361326226,110.1303606,8.690234444,7.722273975,7.722273975,5.218744015,4.385410682,4.385410682,2.830346558,2.830346558,1.756953292,1.756953292,0.626024148,0.626024148,-0.53,245.8273534,10.47,6.197598478,4.820563624,68.93385527,4.736862954,0,0,0,0,5.969305288,4.794537184,0,0,0,27.19203322,12.84164325,0,12.52478801,9.531400138,5.969305288,0,0,5.917906046,40.03367647,6.606881965,0,0,0,0,0,0,12.57618725,9.531400138,5.917906046,40.03367647,0,0,0,26.3,0,4.794537184,11.88721133,6.606881965,19.26246487,0,0,13.8474744,6.9237372,4.736862954,4.996157407,0,11.02667045,0,0,0.007227891,0,2.917577948,6.552366308,0,0.888888889,11,0,2,0,0,0,0,0,0,2,0,2,5,0,0,0,0,2.3758,45.322
Butyl butanoate,109-21-7,CCCCOC(=O)CCC,External_Validation,10.69565193,10.69565193,0.059305556,-0.059305556,0.436173811,9.4,144.214,128.086,144.1150298,60,0.305266894,-0.465675318,0.465675318,0.305266894,1.3,2,2.5,16.53233572,10.32294689,1.972789323,-2.002092794,1.932597327,-2.038310246,5.68628872,-0.143278955,1.891817191,3.052375189,89.25838097,7.819990956,6.852030487,6.852030487,4.808060412,3.964690378,3.964690378,2.324023571,2.324023571,1.215064813,1.215064813,0.60663473,0.60663473,-0.53,149.4535581,9.47,6.588063754,5.603868809,62.56891316,4.736862954,0,0,0,0,5.969305288,4.794537184,0,0,0,20.26829602,12.84164325,6.420821623,6.606881965,9.531400138,5.969305288,0,0,0,39.53076089,6.606881965,0,0,0,0,0,0,12.57618725,9.531400138,0,39.53076089,0,0,0,26.3,0,4.794537184,5.969305288,13.02770359,19.26246487,0,0,6.9237372,6.9237372,4.736862954,4.883888889,0,10.69565193,0,0,-0.059305556,0,3.503503874,4.642927532,0,0.875,10,0,2,0,0,0,0,0,0,2,0,2,5,0,0,0,0,2.1298,40.775
Propyl 4-hydroxybenzoate,94-13-3,CCCOC(=O)C1=CC=C(C=C1)O,External_Validation,11.21101002,11.21101002,0.145408819,-0.345509259,0.723052379,9.615384615,180.203,168.107,180.0786442,70,0.337621675,-0.507966179,0.507966179,0.337621675,1.384615385,2,2.538461538,16.53265624,10.19688366,2.045229501,-2.01665396,2.098698779,-2.046605119,5.889597807,0.050488349,2.151490714,2.611171251,276.7262618,9.681798276,7.487324816,7.487324816,6.236382105,4.199004209,4.199004209,2.682793215,2.682793215,1.540287538,1.540287538,0.875606006,0.875606006,-1.51,912.2320629,9.577032202,4.499571342,2.780670679,76.96047266,9.843390349,5.749511833,0,0,0,5.969305288,0,4.794537184,0,0,6.9237372,30.6862899,0,12.17033346,14.63792753,5.969305288,0,0,0,13.34455882,6.606881965,29.82891977,5.749511833,0,0,5.749511833,0,17.68271465,4.736862954,0,23.7025475,24.26546827,0,0,46.53,0,4.794537184,11.71881712,12.17033346,6.420821623,24.26546827,0,6.9237372,0,9.843390349,4.896525888,0,11.21101002,8.962406226,0.46412037,-0.20010044,5.991797052,0.809348781,2.364892107,0,0.3,13,1,3,0,0,0,1,0,1,3,1,3,3,0,0,0,1,1.959,48.6803
"N,N-Diethylmethylamine",616-39-7,CCN(C)CC,External_Validation,2.25,2.25,1.163194444,1.163194444,0.484570233,10,87.166,74.062,87.10479942,38,-0.005037342,-0.306916734,0.306916734,0.005037342,1.166666667,1.5,1.5,15.06824372,10.58027751,1.811230849,-2.06800142,1.733823548,-2.151833314,4.355346685,0.373324008,1.650022422,2.754184786,23.11941548,4.991563832,4.861427158,4.861427158,2.808060412,2.49388269,2.49388269,1.488517862,1.488517862,1.079669128,1.079669128,0.223606798,0.223606798,-0.04,19.80026906,5.96,3.161612903,2.212525253,39.95885316,4.899909731,0,0,0,0,0,0,0,0,0,13.8474744,20.13718479,0,0,0,0,0,4.899909731,0,13.8474744,20.13718479,0,0,0,0,0,0,25.03709453,0,0,13.8474744,0,0,0,3.24,0,0,0,0,13.08951281,0,0,0,25.79505611,0,0,0,2.25,0,0,0,0,0,6.638888889,2.111111111,1,6,0,1,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0.958,28.845
3-(Ethylamino)-4-methylphenol,120-37-6,CCNC1=C(C=CC(=C1)O)C,External_Validation,9.124132653,9.124132653,0.31162037,0.31162037,0.678272862,9.636363636,151.209,138.105,151.099714,60,0.117156535,-0.507886004,0.507886004,0.117156535,1.454545455,2.181818182,2.818181818,16.25472016,10.16822297,1.956567,-2.060509921,2.195147493,-1.972859346,5.535269276,0.47521082,1.975150198,2.927939142,245.3180909,8.267584714,6.886371184,6.886371184,5.236382105,3.772300841,3.772300841,2.529554379,2.529554379,1.5883814,1.5883814,0.99089138,0.99089138,-1.18,308.1234309,7.921832994,3.281754133,1.8678454,66.8703254,10.423316,5.749511833,0,0,0,0,0,0,0,0,6.066367068,25.47729296,18.29850975,0,5.106527395,5.687386275,0,0,0,13.8474744,11.86154501,23.7625527,5.749511833,5.316788604,5.687386275,5.749511833,0,11.6512838,0,6.9237372,12.48718869,18.19910121,0,0,32.26,0,0,0,5.749511833,17.79559417,0,12.13273414,19.91384147,5.316788604,5.106527395,0,0,0,12.28075302,2.164027778,0.31162037,5.321759259,0,4.921839569,0,0.333333333,11,2,2,0,0,0,1,0,1,2,2,2,2,0,0,0,1,2.13242,47.0075
